time,f1,f2,f3,f4
18.400000000000002,44.21212635369968,44.15658626823266,44.03488235186425,44.116060896289454
18.45,44.21249818163955,44.154471610740146,44.03429653690288,44.11838954080346
18.5,44.21281497612123,44.15234502653264,44.03376705871052,44.120728808721665
18.55,44.21307648333234,44.150207900482116,44.03329419236771,44.12307729390386
18.6,44.21328248436097,44.14806162370127,44.03287817792215,44.1254335841017
18.650000000000002,44.213432795337944,44.145907592668365,44.03251922024405,44.12779626183567
18.7,44.2135272675574,44.1437472083492,44.0322174889039,44.13016390527558
18.75,44.21356578757504,44.14158187531582,44.031973118071654,44.132535089123536
18.8,44.21354827728455,44.139413000863485,44.03178620643862,44.1349083854994
18.85,44.21347469397171,44.13724199412563,44.031656817160915,44.137282364827755
18.900000000000002,44.213345030346694,44.13507026518792,44.03158497782561,44.13965559672586
18.95,44.21315931455364,44.13289922420151,44.031570680438556,44.14202665089235
19.0,44.212917610158634,44.13073028049669,44.031613881434915,44.144394097995814
19.05,44.212620016115075,44.12856484169666,44.0317145017114,44.14675651056292
19.1,44.212266666706974,44.12640431283263,44.03187242668124,44.14911246386518
19.150000000000002,44.211857731470495,44.12425009546068,44.032087506350585,44.15146053680431
19.200000000000003,44.21139341509281,44.122103586780554,44.03235955541761,44.153799312795115
19.25,44.21087395728939,44.11996617875741,44.032688353393404,44.15612738064587
19.3,44.210299632659236,44.11783925724683,44.03307364474481,44.15844333543515
19.35,44.209670750518406,44.11572420112384,44.033515139058956,44.16074577938484
19.400000000000002,44.2089876547114,44.11362238141594,44.03401251122997,44.16303332272874
19.450000000000003,44.20825072340134,44.11153516044156,44.03456540166692,44.16530458457626
19.5,44.20746036883849,44.10946389095368,44.035173416523456,44.16755819377042
19.55,44.206617037107485,44.107409915289566,44.03583612794879,44.1697927897402
19.6,44.205721207853166,44.10537456452715,44.036553074359965,44.172007023345756
19.650000000000002,44.204773393985796,44.10335915764831,44.03732376073487,44.174199557717074
19.700000000000003,44.20377414136501,44.10136500070986,44.03814765892641,44.17636906908476
19.75,44.20272402846346,44.09939338602274,44.03902420799731,44.17851424760251
19.8,44.201623666009745,44.09744559133978,44.03995281457512,44.180633798161395
19.85,44.20047369661136,44.09552287905234,44.04093285322788,44.18272644119446
19.900000000000002,44.19927479435763,44.09362649539722,44.041963666859125,44.18479091347206
19.950000000000003,44.19802766440288,44.091757669673015,44.043044567123324,44.18682596888685
