name,category,lat,lon,height_m
Pylon 2308947711,POWER_PYLON,18.440326,73.965538,40.0
Pylon 2308947712,POWER_PYLON,18.440634,73.961176,40.0
Pylon 2308947713,POWER_PYLON,18.440666,73.967693,40.0
Pylon 2308947714,POWER_PYLON,18.441224,73.964309,40.0
Pylon 2308947715,POWER_PYLON,18.441330,73.972243,40.0
Pylon 2308947716,POWER_PYLON,18.441722,73.967049,40.0
Pylon 2308947717,POWER_PYLON,18.441819,73.975470,40.0
Pylon 2308947718,POWER_PYLON,18.442201,73.948554,40.0
Pylon 2308947719,POWER_PYLON,18.442212,73.934380,40.0
Pylon 2308947720,POWER_PYLON,18.442302,73.978640,40.0
Pylon 2308947721,POWER_PYLON,18.442879,74.055035,40.0
Pylon 2308947722,POWER_PYLON,18.442895,73.982289,40.0
Pylon 2308947723,POWER_PYLON,18.442990,73.937495,40.0
Pylon 2308947724,POWER_PYLON,18.443349,73.968705,40.0
Pylon 2308947725,POWER_PYLON,18.443397,74.054585,40.0
Pylon 2308947726,POWER_PYLON,18.443408,73.985698,40.0
Pylon 2308947727,POWER_PYLON,18.443927,73.988915,40.0
Pylon 2308947728,POWER_PYLON,18.444430,73.992114,40.0
Pylon 2308947729,POWER_PYLON,18.444943,73.995470,40.0
Pylon 2308947730,POWER_PYLON,18.445276,73.936595,40.0
Pylon 2308947731,POWER_PYLON,18.445506,74.055977,40.0
Pylon 2308947732,POWER_PYLON,18.445513,73.999187,40.0
Pylon 2308947733,POWER_PYLON,18.445623,73.971177,40.0
Pylon 2308947734,POWER_PYLON,18.445821,74.055477,40.0
Pylon 2308947735,POWER_PYLON,18.445958,73.948492,40.0
Pylon 2308947736,POWER_PYLON,18.446130,74.003219,40.0
Pylon 2308947737,POWER_PYLON,18.446384,73.974429,40.0
Pylon 2308947738,POWER_PYLON,18.446744,74.007220,40.0
Pylon 2308947739,POWER_PYLON,18.446881,73.938646,40.0
Pylon 2308947740,POWER_PYLON,18.447108,73.977502,40.0
Pylon 2308947741,POWER_PYLON,18.447324,73.938075,40.0
Pylon 2308947742,POWER_PYLON,18.447874,73.980909,40.0
Pylon 2308947743,POWER_PYLON,18.447919,74.056208,40.0
Pylon 2308947744,POWER_PYLON,18.448369,74.017830,40.0
Pylon 2308947745,POWER_PYLON,18.448408,74.056978,40.0
Pylon 2308947746,POWER_PYLON,18.448580,73.983787,40.0
Pylon 2308947747,POWER_PYLON,18.448656,74.019660,40.0
Pylon 2308947748,POWER_PYLON,18.449130,73.948414,40.0
Pylon 2308947749,POWER_PYLON,18.449215,73.986653,40.0
Pylon 2308947750,POWER_PYLON,18.449290,74.021379,40.0
Pylon 2308947751,POWER_PYLON,18.449379,73.939426,40.0
Pylon 2308947752,POWER_PYLON,18.450342,73.989823,40.0
Pylon 2308947753,POWER_PYLON,18.450884,74.025779,40.0
Pylon 2308947754,POWER_PYLON,18.451242,73.992544,40.0
Pylon 2308947755,POWER_PYLON,18.451225,73.939367,40.0
Pylon 2308947756,POWER_PYLON,18.451660,73.831950,40.0
Pylon 2308947757,POWER_PYLON,18.451750,73.948365,40.0
Pylon 2308947758,POWER_PYLON,18.452023,74.028922,40.0
Pylon 2308947759,POWER_PYLON,18.452117,73.995007,40.0
