name,category,lat,lon,height_m
Pylon 1838143318,POWER_PYLON,26.204830,73.291265,40.0
Pylon 1838143322,POWER_PYLON,26.204985,73.089894,40.0
Pylon 1838143326,POWER_PYLON,26.205028,73.212853,40.0
Pylon 1838143334,POWER_PYLON,26.205072,73.079199,40.0
Pylon 1838143337,POWER_PYLON,26.205117,73.208865,40.0
Pylon 1838143340,POWER_PYLON,26.205143,73.289449,40.0
Pylon 1838143343,POWER_PYLON,26.205190,73.204959,40.0
Pylon 1838143346,POWER_PYLON,26.205248,73.201239,40.0
Pylon 1838143350,POWER_PYLON,26.205292,73.212897,40.0
Pylon 1838143352,POWER_PYLON,26.205318,73.197683,40.0
Pylon 1838143355,POWER_PYLON,26.205392,73.194144,40.0
Pylon 1838143356,POWER_PYLON,26.205408,73.093378,40.0
Pylon 1838143357,POWER_PYLON,26.205462,73.190731,40.0
Pylon 1838143358,POWER_PYLON,26.205504,73.187131,40.0
Pylon 1838143359,POWER_PYLON,26.205588,73.183656,40.0
Pylon 1838143360,POWER_PYLON,26.205646,73.180100,40.0
Pylon 1838143373,POWER_PYLON,26.205671,73.297331,40.0
Pylon 1838143374,POWER_PYLON,26.205700,73.336261,40.0
Pylon 1838143375,POWER_PYLON,26.205714,73.176509,40.0
Pylon 1838143376,POWER_PYLON,26.205792,73.172929,40.0
Pylon 1838143377,POWER_PYLON,26.205823,73.096856,40.0
Pylon 1838143378,POWER_PYLON,26.205902,73.082294,40.0
Pylon 1838143379,POWER_PYLON,26.206012,73.169563,40.0
Pylon 1838143380,POWER_PYLON,26.206150,73.073033,40.0
Pylon 1838143381,POWER_PYLON,26.206197,73.100234,40.0
Pylon 1838143382,POWER_PYLON,26.206243,73.166071,40.0
Pylon 1838143383,POWER_PYLON,26.206245,72.951289,40.0
Pylon 1838143384,POWER_PYLON,26.206470,73.162669,40.0
Pylon 1838143385,POWER_PYLON,26.206530,73.103561,40.0
Pylon 1838143386,POWER_PYLON,26.206651,73.085086,40.0
Pylon 1838143387,POWER_PYLON,26.206701,73.159278,40.0
Pylon 1838143388,POWER_PYLON,26.206871,73.213133,40.0
Pylon 1838143389,POWER_PYLON,26.206919,73.155875,40.0
Pylon 1838143390,POWER_PYLON,26.206960,73.107458,40.0
Pylon 1838143391,POWER_PYLON,26.207053,73.339400,40.0
Pylon 1838143392,POWER_PYLON,26.207082,73.300153,40.0
Pylon 1838143393,POWER_PYLON,26.207140,73.152402,40.0
Pylon 1838143394,POWER_PYLON,26.207234,73.110085,40.0
Pylon 1838143395,POWER_PYLON,26.207309,73.149816,40.0
Pylon 1838143396,POWER_PYLON,26.207408,72.948987,40.0
Pylon 1838143397,POWER_PYLON,26.207539,73.146332,40.0
Pylon 1838143398,POWER_PYLON,26.207542,73.112921,40.0
Pylon 1838143399,POWER_PYLON,26.207762,73.142903,40.0
Pylon 1838143400,POWER_PYLON,26.207781,73.088042,40.0
Pylon 1838143401,POWER_PYLON,26.207794,73.075387,40.0
Pylon 1838143402,POWER_PYLON,26.207888,73.116347,40.0
Pylon 1838143403,POWER_PYLON,26.207982,73.139439,40.0
Pylon 1838143404,POWER_PYLON,26.208218,73.135984,40.0
Pylon 1838143405,POWER_PYLON,26.208233,73.119651,40.0
Pylon 1838143406,POWER_PYLON,26.208362,73.342475,40.0
Pylon 1838143407,POWER_PYLON,26.208428,73.132469,40.0
Pylon 1838143408,POWER_PYLON,26.208529,73.303016,40.0
Pylon 1838143409,POWER_PYLON,26.208574,73.122852,40.0
Pylon 1838143410,POWER_PYLON,26.208661,73.128997,40.0
Pylon 1838143411,POWER_PYLON,26.208852,73.090793,40.0
Pylon 1838143412,POWER_PYLON,26.208871,73.125839,40.0
Pylon 1838143413,POWER_PYLON,26.208966,72.945795,40.0
Pylon 1838143414,POWER_PYLON,26.209347,73.212240,40.0
Pylon 1838143415,POWER_PYLON,26.209649,73.078054,40.0
Pylon 1838143416,POWER_PYLON,26.209864,73.346008,40.0
Pylon 1838143417,POWER_PYLON,26.209941,73.093660,40.0
Pylon 1838143418,POWER_PYLON,26.209943,73.305888,40.0
Pylon 1838143419,POWER_PYLON,26.210387,72.943128,40.0
Pylon 1838143420,POWER_PYLON,26.211037,73.096496,40.0
Pylon 1838143421,POWER_PYLON,26.211107,73.080128,40.0
Pylon 1838143422,POWER_PYLON,26.211134,73.241480,40.0
Pylon 1838143423,POWER_PYLON,26.211244,73.199677,40.0
Pylon 1838143424,POWER_PYLON,26.211331,73.202948,40.0
Pylon 1838143436,POWER_PYLON,26.211350,73.308727,40.0
Pylon 1838143437,POWER_PYLON,26.211375,73.349553,40.0
Pylon 1838143438,POWER_PYLON,26.211393,73.206241,40.0
Pylon 1838143439,POWER_PYLON,26.211446,73.238116,40.0
Pylon 1838143440,POWER_PYLON,26.211475,73.209599,40.0
Pylon 1838143441,POWER_PYLON,26.211558,73.212864,40.0
Pylon 1838143442,POWER_PYLON,26.211642,73.216195,40.0
Pylon 1838143444,POWER_PYLON,26.211723,73.219416,40.0
Pylon 1838143446,POWER_PYLON,26.211747,73.234913,40.0
Pylon 1838143448,POWER_PYLON,26.211783,73.222643,40.0
Pylon 1838143451,POWER_PYLON,26.211852,73.196515,40.0
Pylon 1838143453,POWER_PYLON,26.211867,73.225861,40.0
Pylon 1838143466,POWER_PYLON,26.211917,73.210770,40.0
Pylon 1838143469,POWER_PYLON,26.211925,73.229087,40.0
Pylon 1838143470,POWER_PYLON,26.212006,73.232019,40.0
Pylon 1838143471,POWER_PYLON,26.212124,73.099346,40.0
Pylon 1838143472,POWER_PYLON,26.212286,72.940679,40.0
Pylon 1838143473,POWER_PYLON,26.212488,73.193250,40.0
Pylon 1838143474,POWER_PYLON,26.212704,73.352732,40.0
Pylon 1838143476,POWER_PYLON,26.212734,73.311507,40.0
Pylon 1838143479,POWER_PYLON,26.212809,73.082552,40.0
Pylon 1838143481,POWER_PYLON,26.213110,73.190035,40.0
Pylon 1838143484,POWER_PYLON,26.213215,73.102173,40.0
Pylon 1838143487,POWER_PYLON,26.213715,73.186832,40.0
Pylon 1838143489,POWER_PYLON,26.214031,73.355857,40.0
Pylon 1838143500,POWER_PYLON,26.214153,73.314363,40.0
Pylon 1838143501,POWER_PYLON,26.214155,72.938269,40.0
Pylon 1838143502,POWER_PYLON,26.214286,73.104945,40.0
Pylon 1838143503,POWER_PYLON,26.214337,73.382268,40.0
Pylon 1838143505,POWER_PYLON,26.214340,73.183638,40.0
Pylon 1838143507,POWER_PYLON,26.214474,73.378875,40.0
Pylon 1838143510,POWER_PYLON,26.214526,73.085032,40.0
