lat,lon,elev_m,slope_deg,roughness_m,surface_type
26.600000,73.372000,287.59,0.341,0.65,flat
26.600000,73.374000,287.89,0.344,0.66,flat
26.600000,73.376000,288.19,0.347,0.66,flat
26.600000,73.378000,288.49,0.350,0.67,flat
26.600000,73.380000,288.79,0.359,0.70,flat
26.600000,73.382000,289.26,0.394,0.84,flat
26.600000,73.384000,290.15,0.421,0.95,flat
26.600000,73.386000,291.05,0.414,0.94,flat
26.600000,73.388000,291.95,0.408,0.93,flat
26.600000,73.390000,292.85,0.401,0.92,flat
26.600000,73.392000,293.74,0.394,0.91,flat
26.600000,73.394000,294.64,0.388,0.90,flat
26.600000,73.396000,295.54,0.382,0.89,flat
26.600000,73.398000,296.44,0.375,0.88,flat
26.600000,73.400000,297.34,0.369,0.64,flat
26.598000,72.800000,268.11,0.143,0.25,flat
26.598000,72.802000,268.60,0.142,0.41,flat
26.598000,72.804000,269.09,0.142,0.40,flat
26.598000,72.806000,269.57,0.141,0.40,flat
26.598000,72.808000,270.06,0.141,0.40,flat
26.598000,72.810000,270.55,0.141,0.40,flat
26.598000,72.812000,271.04,0.141,0.40,flat
26.598000,72.814000,271.52,0.140,0.40,flat
26.598000,72.816000,272.01,0.140,0.40,flat
26.598000,72.818000,272.50,0.140,0.40,flat
26.598000,72.820000,272.99,0.162,0.46,flat
26.598000,72.822000,273.63,0.185,0.53,flat
26.598000,72.824000,274.27,0.187,0.53,flat
26.598000,72.826000,274.91,0.189,0.54,flat
26.598000,72.828000,275.56,0.193,0.56,flat
26.598000,72.830000,276.20,0.198,0.57,flat
26.598000,72.832000,276.84,0.203,0.59,flat
26.598000,72.834000,277.48,0.210,0.61,flat
26.598000,72.836000,278.13,0.217,0.64,flat
26.598000,72.838000,278.77,0.225,0.67,flat
26.598000,72.840000,279.41,0.226,0.67,flat
26.598000,72.842000,279.99,0.223,0.67,flat
26.598000,72.844000,280.57,0.226,0.68,flat
26.598000,72.846000,281.14,0.230,0.69,flat
26.598000,72.848000,281.72,0.234,0.71,flat
26.598000,72.850000,282.30,0.238,0.72,flat
26.598000,72.852000,282.87,0.243,0.73,flat
26.598000,72.854000,283.45,0.247,0.75,flat
26.598000,72.856000,284.03,0.251,0.76,flat
26.598000,72.858000,284.60,0.255,0.78,flat
26.598000,72.860000,285.18,0.251,0.77,flat
26.598000,72.862000,285.66,0.248,0.76,flat
26.598000,72.864000,286.14,0.252,0.78,flat
26.598000,72.866000,286.62,0.257,0.79,flat
26.598000,72.868000,287.09,0.262,0.81,flat
26.598000,72.870000,287.57,0.267,0.82,flat
26.598000,72.872000,288.04,0.271,0.84,flat
26.598000,72.874000,288.52,0.276,0.86,flat
26.598000,72.876000,289.00,0.281,0.87,flat
26.598000,72.878000,289.47,0.286,0.89,flat
26.598000,72.880000,289.95,0.269,0.87,flat
26.598000,72.882000,290.02,0.276,0.88,flat
26.598000,72.884000,290.04,0.296,0.94,flat
26.598000,72.886000,290.06,0.316,1.00,flat
26.598000,72.888000,290.08,0.336,1.07,flat
26.598000,72.890000,290.11,0.356,1.13,flat
26.598000,72.892000,290.13,0.376,1.19,flat
26.598000,72.894000,290.15,0.396,1.26,flat
26.598000,72.896000,290.17,0.416,1.32,flat
26.598000,72.898000,290.19,0.436,1.38,flat
26.598000,72.900000,290.22,0.479,1.49,flat
26.598000,72.902000,289.16,0.546,1.67,flat
26.598000,72.904000,287.95,0.541,1.65,flat
26.598000,72.906000,286.74,0.524,1.59,flat
26.598000,72.908000,285.54,0.507,1.53,flat
26.598000,72.910000,284.33,0.491,1.48,flat
26.598000,72.912000,283.12,0.475,1.43,flat
26.598000,72.914000,281.91,0.459,1.37,flat
26.598000,72.916000,280.70,0.445,1.33,flat
26.598000,72.918000,279.50,0.431,1.28,flat
26.598000,72.920000,278.29,0.351,1.06,flat
26.598000,72.922000,277.67,0.268,0.82,flat
26.598000,72.924000,277.14,0.243,0.75,flat
26.598000,72.926000,276.62,0.228,0.69,flat
26.598000,72.928000,276.10,0.213,0.65,flat
26.598000,72.930000,275.58,0.200,0.60,flat
26.598000,72.932000,275.06,0.187,0.56,flat
26.598000,72.934000,274.54,0.176,0.52,flat
26.598000,72.936000,274.02,0.166,0.49,flat
26.598000,72.938000,273.50,0.158,0.46,flat
26.598000,72.940000,272.98,0.170,0.49,flat
26.598000,72.942000,272.34,0.189,0.54,flat
26.598000,72.944000,271.67,0.191,0.54,flat
26.598000,72.946000,271.01,0.191,0.54,flat
26.598000,72.948000,270.34,0.191,0.54,flat
26.598000,72.950000,269.68,0.191,0.54,flat
26.598000,72.952000,269.01,0.192,0.55,flat
26.598000,72.954000,268.35,0.193,0.55,flat
26.598000,72.956000,267.68,0.195,0.56,flat
26.598000,72.958000,267.02,0.197,0.56,flat
26.598000,72.960000,266.35,0.154,0.44,flat
26.598000,72.962000,266.02,0.096,0.28,flat
26.598000,72.964000,265.76,0.080,0.23,flat
26.598000,72.966000,265.51,0.075,0.22,flat
26.598000,72.968000,265.25,0.073,0.21,flat
26.598000,72.970000,265.00,0.074,0.21,flat
26.598000,72.972000,264.74,0.078,0.23,flat
26.598000,72.974000,264.49,0.083,0.25,flat
26.598000,72.976000,264.23,0.091,0.27,flat
26.598000,72.978000,263.98,0.100,0.30,flat
26.598000,72.980000,263.72,0.123,0.36,flat
26.598000,72.982000,263.35,0.143,0.42,flat
26.598000,72.984000,262.94,0.149,0.44,flat
26.598000,72.986000,262.53,0.151,0.45,flat
26.598000,72.988000,262.12,0.152,0.45,flat
26.598000,72.990000,261.71,0.154,0.46,flat
26.598000,72.992000,261.30,0.156,0.47,flat
26.598000,72.994000,260.89,0.158,0.47,flat
26.598000,72.996000,260.48,0.160,0.48,flat
26.598000,72.998000,260.07,0.162,0.49,flat
26.598000,73.000000,259.66,0.161,0.48,flat
26.598000,73.002000,259.27,0.155,0.47,flat
26.598000,73.004000,258.89,0.150,0.45,flat
26.598000,73.006000,258.52,0.147,0.44,flat
26.598000,73.008000,258.14,0.143,0.43,flat
26.598000,73.010000,257.76,0.139,0.41,flat
26.598000,73.012000,257.39,0.136,0.40,flat
26.598000,73.014000,257.01,0.132,0.39,flat
26.598000,73.016000,256.63,0.129,0.38,flat
26.598000,73.018000,256.26,0.126,0.37,flat
26.598000,73.020000,255.88,0.107,0.32,flat
26.598000,73.022000,255.63,0.086,0.26,flat
26.598000,73.024000,255.43,0.081,0.24,flat
26.598000,73.026000,255.23,0.081,0.24,flat
26.598000,73.028000,255.03,0.081,0.24,flat
26.598000,73.030000,254.83,0.081,0.24,flat
26.598000,73.032000,254.63,0.081,0.24,flat
26.598000,73.034000,254.43,0.081,0.24,flat
26.598000,73.036000,254.24,0.081,0.24,flat
26.598000,73.038000,254.04,0.081,0.24,flat
26.598000,73.040000,253.84,0.081,0.24,flat
26.598000,73.042000,253.64,0.081,0.24,flat
26.598000,73.044000,253.44,0.081,0.24,flat
26.598000,73.046000,253.24,0.081,0.24,flat
26.598000,73.048000,253.04,0.081,0.24,flat
26.598000,73.050000,252.84,0.081,0.24,flat
26.598000,73.052000,252.64,0.081,0.24,flat
26.598000,73.054000,252.44,0.081,0.24,flat
26.598000,73.056000,252.24,0.081,0.24,flat
26.598000,73.058000,252.04,0.081,0.24,flat
26.598000,73.060000,251.84,0.080,0.24,flat
26.598000,73.062000,251.65,0.078,0.23,flat
26.598000,73.064000,251.46,0.075,0.23,flat
26.598000,73.066000,251.27,0.073,0.22,flat
26.598000,73.068000,251.08,0.072,0.21,flat
26.598000,73.070000,250.90,0.070,0.21,flat
26.598000,73.072000,250.71,0.068,0.20,flat
26.598000,73.074000,250.52,0.066,0.20,flat
26.598000,73.076000,250.33,0.065,0.19,flat
26.598000,73.078000,250.14,0.063,0.19,flat
26.598000,73.080000,249.95,0.056,0.23,flat
26.598000,73.082000,250.47,0.202,0.58,flat
26.598000,73.084000,251.36,0.255,0.73,flat
26.598000,73.086000,252.24,0.257,0.73,flat
26.598000,73.088000,253.13,0.261,0.75,flat
26.598000,73.090000,254.02,0.266,0.77,flat
26.598000,73.092000,254.90,0.274,0.79,flat
26.598000,73.094000,255.79,0.283,0.83,flat
26.598000,73.096000,256.68,0.294,0.86,flat
26.598000,73.098000,257.56,0.306,0.90,flat
26.598000,73.100000,258.45,0.225,0.70,flat
26.598000,73.102000,258.38,0.205,0.63,flat
26.598000,73.104000,257.75,0.232,0.70,flat
26.598000,73.106000,257.12,0.212,0.63,flat
26.598000,73.108000,256.49,0.197,0.58,flat
26.598000,73.110000,255.85,0.186,0.54,flat
26.598000,73.112000,255.22,0.182,0.52,flat
26.598000,73.114000,254.59,0.183,0.53,flat
26.598000,73.116000,253.96,0.192,0.56,flat
26.598000,73.118000,253.33,0.205,0.60,flat
26.598000,73.120000,252.69,0.198,0.58,flat
26.598000,73.122000,252.28,0.169,0.50,flat
26.598000,73.124000,252.02,0.150,0.47,flat
26.598000,73.126000,251.75,0.143,0.44,flat
26.598000,73.128000,251.48,0.136,0.42,flat
26.598000,73.130000,251.22,0.129,0.39,flat
26.598000,73.132000,250.95,0.122,0.37,flat
26.598000,73.134000,250.69,0.115,0.35,flat
26.598000,73.136000,250.42,0.109,0.33,flat
26.598000,73.138000,250.15,0.103,0.31,flat
26.598000,73.140000,249.89,0.077,0.25,flat
26.598000,73.142000,249.82,0.061,0.20,flat
26.598000,73.144000,249.90,0.070,0.22,flat
26.598000,73.146000,249.98,0.075,0.24,flat
26.598000,73.148000,250.06,0.081,0.26,flat
26.598000,73.150000,250.13,0.086,0.27,flat
26.598000,73.152000,250.21,0.092,0.29,flat
26.598000,73.154000,250.29,0.097,0.31,flat
