x_km,y_km,detection_probability,threat_level
25.68,22.56,0.6078989636787945,high
25.92,22.56,0.591492819673808,medium
26.16,22.56,0.5745410037279387,medium
26.4,22.56,0.5570798377461117,medium
26.64,22.56,0.5391502543621354,medium
26.88,22.56,0.5207981052099996,medium
27.12,22.56,0.5020743523233498,medium
27.36,22.56,0.4830351108225822,medium
27.6,22.56,0.4637415153555882,medium
27.84,22.56,0.44425938990480596,medium
28.08,22.56,0.42465871033528135,medium
28.32,22.56,0.4050128608842251,medium
28.56,22.56,0.38539769882286984,medium
28.8,22.56,0.3113869599899498,medium
29.04,22.56,0.29572990258954185,low
29.28,22.56,0.2801371780523927,low
29.52,22.56,0.2646865760598338,low
29.76,22.56,0.24945299518675051,low
30.0,22.56,0.2345071079977853,low
30.24,22.56,0.21991417704419916,low
30.48,22.56,0.20573306437717168,low
0.0,22.8,0.0,low
0.24,22.8,0.0,low
0.48,22.8,0.0,low
0.72,22.8,0.0,low
0.96,22.8,0.0,low
1.2,22.8,0.055140150139172485,low
1.44,22.8,0.05905113237363002,low
1.68,22.8,0.06316603501965648,low
1.92,22.8,0.06748524881402662,low
2.16,22.8,0.07200766956266172,low
2.4,22.8,0.07673056563402232,low
2.64,22.8,0.08164946265452683,low
2.88,22.8,0.08675805089295777,low
3.12,22.8,0.09204812074674422,low
3.36,22.8,0.09750953138815736,low
3.6,22.8,0.1031302169671768,low
3.84,22.8,0.10889623379345831,low
4.08,22.8,0.11479185064921069,low
4.32,22.8,0.1207996828604253,low
4.56,22.8,0.12690086904430925,low
4.8,22.8,0.13307528764752913,low
5.04,22.8,0.13930180860181637,low
5.28,22.8,0.14555857376816123,low
5.52,22.8,0.15182329843403888,low
5.76,22.8,0.1580735850727964,low
6.0,22.8,0.16428723994996286,low
6.24,22.8,0.17044258301551451,low
6.48,22.8,0.17651874186466934,low
6.72,22.8,0.18249592135512363,low
6.96,22.8,0.1883556416731139,low
7.2,22.8,0.1940809391532617,low
7.44,22.8,0.199656525867878,low
7.68,22.8,0.2050689057923619,low
7.92,22.8,0.21030644710960536,low
8.16,22.8,0.215359411835597,low
8.4,22.8,0.22021994534835287,low
8.64,22.8,0.2248820295248894,low
8.88,22.8,0.22934140400401973,low
9.12,22.8,0.23359546058860836,low
9.36,22.8,0.23764311599294657,low
9.6,22.8,0.24148466805873897,low
9.84,22.8,0.24512164024722816,low
10.08,22.8,0.24855661871108173,low
10.32,22.8,0.25179308560444047,low
10.56,22.8,0.25483525154681785,low
10.8,22.8,0.2576878893554071,low
11.04,22.8,0.2603561703349257,low
11.28,22.8,0.262845503596059,low
11.52,22.8,0.26516137809785284,low
11.76,22.8,0.2673092064255921,low
12.0,22.8,0.26929416880687446,low
12.24,22.8,0.4047859582559723,medium
12.48,22.8,0.4173391408336501,medium
12.72,22.8,0.43032321083226116,medium
12.96,22.8,0.4437258083852553,medium
13.2,22.8,0.4575262393652869,medium
13.44,22.8,0.4716950858537631,medium
13.68,22.8,0.4861940572081379,medium
13.92,22.8,0.5009761488383188,medium
14.16,22.8,0.5159861759244315,medium
14.4,22.8,0.5311617295002988,medium
14.64,22.8,0.5464345484151053,medium
14.88,22.8,0.5617322098393601,medium
15.12,22.8,0.5769799405992817,medium
15.36,22.8,0.5921023011982968,medium
15.6,22.8,0.6070245462167978,high
15.84,22.8,0.6216736055784557,high
16.08,22.8,0.635978775749538,high
16.32,22.8,0.6498722727237141,high
16.56,22.8,0.6632897652336486,high
16.8,22.8,0.6761709276476328,high
17.04,22.8,0.6884599849372652,high
17.28,22.8,0.7001061922573724,high
17.52,22.8,0.7110641943234859,high
17.76,22.8,0.7212942291926498,high
18.0,22.8,0.7307621640217425,high
18.24,22.8,0.739439369827388,high
18.48,22.8,0.7473024558980951,high
18.72,22.8,0.7543328924875703,high
18.96,22.8,0.7605165538294301,high
19.2,22.8,0.7658432135696008,high
19.44,22.8,0.7703060224668445,high
19.68,22.8,0.7739009944926456,high
19.92,22.8,0.7766265228884354,high
20.16,22.8,0.7784829427590604,high
20.4,22.8,0.7794721517166171,high
20.64,22.8,0.7795972951724364,high
20.88,22.8,0.7788625182948381,high
21.12,22.8,0.777272782579409,high
21.36,22.8,0.7748337415938396,high
21.6,22.8,0.7715516679398097,high
21.84,22.8,0.7674334219788057,high
22.08,22.8,0.7624864524964545,high
22.32,22.8,0.7567188202292279,high
22.56,22.8,0.7501392369174175,high
22.8,22.8,0.7427571150205805,high
23.04,22.8,0.7345826260850099,high
23.28,22.8,0.7256267686031257,high
23.52,22.8,0.7159014487001849,high
23.76,22.8,0.7054195788537356,high
24.0,22.8,0.6941952009259802,high
24.24,22.8,0.6822436399895142,high
24.48,22.8,0.66958169473656,high
24.72,22.8,0.6562278686979177,high
24.96,22.8,0.6422026440935956,high
25.2,22.8,0.627528796942644,high
25.44,22.8,0.6122317481592936,high
25.68,22.8,0.5963399409001973,medium
25.92,22.8,0.5798852296316367,medium
26.16,22.8,0.5629032615828906,medium
26.4,22.8,0.5454338268652251,medium
26.64,22.8,0.5275211500611101,medium
26.88,22.8,0.5092140940508383,medium
27.12,22.8,0.49056624673846716,medium
27.36,22.8,0.4716358635577752,medium
27.6,22.8,0.4524856433969741,medium
27.84,22.8,0.4331823228529612,medium
28.08,22.8,0.4137960832044696,medium
28.32,22.8,0.3943997755815323,medium
28.56,22.8,0.37506798165365857,medium
28.8,22.8,0.3558759387304748,medium
29.04,22.8,0.28546702133402585,low
29.28,22.8,0.2702864728534026,low
29.52,22.8,0.25526815817830006,low
29.76,22.8,0.24048286493419777,low
30.0,22.8,0.22599694472147358,low
30.24,22.8,0.21187125863276002,low
30.48,22.8,0.19816031271095672,low
0.0,23.04,0.0,low
0.24,23.04,0.0,low
0.48,23.04,0.0,low
0.72,23.04,0.0,low
0.96,23.04,0.0,low
1.2,23.04,0.05571739484917734,low
1.44,23.04,0.05966990431912038,low
1.68,23.04,0.06382799157420702,low
1.92,23.04,0.06819190952464906,low
2.16,23.04,0.0727603831910733,low
2.4,23.04,0.07753047651590665,low
2.64,23.04,0.08249747722407154,low
2.88,23.04,0.0876548053448659,low
3.12,23.04,0.09299395090603056,low
3.36,23.04,0.0985044459184332,low
3.6,23.04,0.10417387506066586,low
3.84,23.04,0.1099879284424858,low
4.08,23.04,0.11593049849421344,low
4.32,23.04,0.1219838214425674,low
4.56,23.04,0.12812866206525458,low
4.8,23.04,0.1343445385636154,low
5.04,23.04,0.14060998256845267,low
5.28,23.04,0.1469028276204377,low
5.52,23.04,0.15320051806171467,low
5.76,23.04,0.15948042924338543,low
6.0,23.04,0.1657201893729179,low
6.24,23.04,0.17189799324089683,low
6.48,23.04,0.17799289848394817,low
6.72,23.04,0.183985095926834,low
6.96,23.04,0.18985614683268842,low
7.2,23.04,0.19558918147895002,low
7.44,23.04,0.2011690552525043,low
7.68,23.04,0.20658246029893707,low
7.92,23.04,0.21181799255034137,low
8.16,23.04,0.216866175590798,low
8.4,23.04,0.221719444216989,low
8.64,23.04,0.22637209165753225,low
8.88,23.04,0.23082018519932748,low
9.12,23.04,0.235061455428126,low
9.36,23.04,0.2390951644402977,low
9.6,23.04,0.24292195825570903,low
9.84,23.04,0.24654370829996405,low
10.08,23.04,0.2499633462743953,low
10.32,23.04,0.2531846960396613,low
10.56,23.04,0.2562123053442921,low
10.8,23.04,0.25905127936618144,low
11.04,23.04,0.26170711712748207,low
11.28,23.04,0.26418555090884865,low
11.52,23.04,0.26649238784175455,low
11.76,23.04,0.26863335191894855,low
12.0,23.04,0.2706139237810705,low
12.24,23.04,0.400874338531838,medium
12.48,23.04,0.4129985975365741,medium
12.72,23.04,0.4255401784777049,medium
12.96,23.04,0.4384892248825174,medium
13.2,23.04,0.45182785578380097,medium
13.44,23.04,0.465529675318206,medium
13.68,23.04,0.47955948937102943,medium
13.92,23.04,0.4938733149496463,medium
14.16,23.04,0.5084187900697181,medium
14.4,23.04,0.5231360931106367,medium
14.64,23.04,0.5379594243476358,medium
14.88,23.04,0.552818957426616,medium
15.12,23.04,0.5676429634436247,medium
15.36,23.04,0.582359673525862,medium
15.6,23.04,0.5968985298031482,medium
15.84,23.04,0.6111907751447894,high
16.08,23.04,0.6251696358039247,high
16.32,23.04,0.6387704446195133,high
16.56,23.04,0.65193093047537,high
16.8,23.04,0.6645917133079178,high
17.04,23.04,0.6766969198840521,high
17.28,23.04,0.688194800584699,high
17.52,23.04,0.699038248605407,high
17.76,23.04,0.7091851624772807,high
18.0,23.04,0.7185986292182793,high
18.24,23.04,0.7272469317694723,high
18.48,23.04,0.7351034008059388,high
18.72,23.04,0.7421461398470133,high
18.96,23.04,0.7483576561540671,high
19.2,23.04,0.7537244299726752,high
19.44,23.04,0.7582364524905534,high
19.68,23.04,0.7618867592951788,high
19.92,23.04,0.7646709817189838,high
20.16,23.04,0.766586933677913,high
20.4,23.04,0.7676342467491213,high
20.64,23.04,0.7678140615283446,high
20.88,23.04,0.7671287789431027,high
21.12,23.04,0.7655818713346955,high
21.36,23.04,0.7631777499054287,high
21.6,23.04,0.7599216826875234,high
21.84,23.04,0.7558197556282354,high
22.08,23.04,0.7508788687538199,high
22.32,23.04,0.7451067596537551,high
22.56,23.04,0.7385120476119303,high
22.8,23.04,0.731104293416819,high
23.04,23.04,0.7228940719597372,high
23.28,23.04,0.7138930569028513,high
23.52,23.04,0.7041141186995432,high
23.76,23.04,0.6935714388507869,high
24.0,23.04,0.6822806443084909,high
24.24,23.04,0.6702589662713344,high
24.48,23.04,0.6575254271881301,high
24.72,23.04,0.6441010585527135,high
24.96,23.04,0.6300091500410868,high
25.2,23.04,0.615275527744164,high
25.44,23.04,0.599928855780103,medium
25.68,23.04,0.584000951592682,medium
25.92,23.04,0.5675271010056405,medium
26.16,23.04,0.5505463549462151,medium
26.4,23.04,0.5331017860916258,medium
26.64,23.04,0.5152406809979555,medium
26.88,23.04,0.49701464201478845,medium
27.12,23.04,0.4784795738911182,medium
27.36,23.04,0.45969553273976016,medium
27.6,23.04,0.4407264200687296,medium
27.84,23.04,0.42163951179755155,medium
28.08,23.04,0.40250482118613223,medium
28.32,23.04,0.3833943047961724,medium
28.56,23.04,0.3643809311581559,medium
28.8,23.04,0.34553764178546675,medium
29.04,23.04,0.27496741445925693,low
29.28,23.04,0.2602249295457146,low
29.52,23.04,0.24566288290130672,low
29.76,23.04,0.23134785659468035,low
30.0,23.04,0.21734184063258485,low
30.24,23.04,0.20370130435339975,low
30.48,23.04,0.19047645208780217,low
0.0,23.28,0.0,low
0.24,23.28,0.0,low
0.48,23.28,0.0,low
0.72,23.28,0.0,low
0.96,23.28,0.0,low
1.2,23.28,0.05623316466989362,low
1.44,23.28,0.060222719743772024,low
1.68,23.28,0.0644193137500989,low
1.92,23.28,0.0688230730728272,low
2.16,23.28,0.07343256656704425,low
2.4,23.28,0.07824467183008577,low
2.64,23.28,0.08325446029780777,low
2.88,23.28,0.08845510688888081,low
3.12,23.28,0.09383782979384588,low
3.36,23.28,0.09939186557794072,low
3.6,23.28,0.1051044840133409,low
3.84,23.28,0.11096104597464232,low
4.08,23.28,0.11694510634381462,low
4.32,23.28,0.123038562227886,low
4.56,23.28,0.12922184497199732,low
4.8,23.28,0.13547415255349635,low
5.04,23.28,0.14177371708751801,low
5.28,23.28,0.14809810048618352,low
5.52,23.28,0.15442450991298834,low
5.76,23.28,0.1607301236656576,low
6.0,23.28,0.16699241758205927,low
6.24,23.28,0.17318948203646997,low
6.48,23.28,0.17930032007924154,low
6.72,23.28,0.18530511823304618,low
6.96,23.28,0.19118548281867828,low
7.2,23.28,0.19692463634014354,low
7.44,23.28,0.20250757029252237,low
7.68,23.28,0.20792115264148794,low
7.92,23.28,0.21315419004116837,low
8.16,23.28,0.21819744650390163,low
8.4,23.28,0.22304362163088756,low
8.64,23.28,0.2276872926031031,low
8.88,23.28,0.23212482489077368,low
9.12,23.28,0.23635425706603372,low
9.36,23.28,0.24037516521688046,low
9.6,23.28,0.24418851229606375,low
9.84,23.28,0.24779648734018295,low
10.08,23.28,0.25120233890902993,low
10.32,23.28,0.2544102063678088,low
10.56,23.28,0.25742495180306013,low
10.8,23.28,0.2602519944543262,low
11.04,23.28,0.26289714857242263,low
11.28,23.28,0.26536646458238466,low
11.52,23.28,0.2676660723225716,low
11.76,23.28,0.269802023930909,low
12.0,23.28,0.2717801326401769,low
12.24,23.28,0.27360580234932486,low
12.48,23.28,0.40847235693798706,medium
12.72,23.28,0.42056744071375185,medium
12.96,23.28,0.4330580034852411,medium
13.2,23.28,0.4459289384523053,medium
13.44,23.28,0.45915682872519586,medium
13.68,23.28,0.4727094879896174,medium
13.92,23.28,0.48654574924425115,medium
14.16,23.28,0.5006156601060456,medium
14.4,23.28,0.5148613005470117,medium
14.64,23.28,0.5292184201114776,medium
14.88,23.28,0.543618882150141,medium
15.12,23.28,0.5579934730129104,medium
15.36,23.28,0.5722742417922507,medium
15.6,23.28,0.5863956399597862,medium
15.84,23.28,0.6002944171453843,high
16.08,23.28,0.6139089190067513,high
16.32,23.28,0.6271785449973235,high
16.56,23.28,0.6400437441465926,high
16.8,23.28,0.6524465134101849,high
17.04,23.28,0.664331171637351,high
17.28,23.28,0.6756451818654342,high
17.52,23.28,0.686339869569659,high
17.76,23.28,0.69637096027736,high
18.0,23.28,0.705698912993009,high
18.24,23.28,0.7142890571235134,high
18.48,23.28,0.7221115569734172,high
18.72,23.28,0.7291412353414917,high
18.96,23.28,0.7353572900701045,high
19.2,23.28,0.7407429367224856,high
19.44,23.28,0.745285008086618,high
19.68,23.28,0.74897353763031,high
19.92,23.28,0.751801349815244,high
20.16,23.28,0.7537636756450334,high
20.4,23.28,0.7548578072258203,high
20.64,23.28,0.7550828006614689,high
20.88,23.28,0.754439232458906,high
21.12,23.28,0.7529290109277362,high
21.36,23.28,0.750555240946458,high
21.6,23.28,0.74732213803768,high
21.84,23.28,0.7432349860191786,high
22.08,23.28,0.7383001316078336,high
22.32,23.28,0.7325250092282897,high
22.56,23.28,0.7259181898377277,high
22.8,23.28,0.7184894486858866,high
23.04,23.28,0.710249848404436,high
23.28,23.28,0.7012118354556267,high
23.52,23.28,0.6913893495568664,high
23.76,23.28,0.6807979470405703,high
24.0,23.28,0.6694549400398464,high
24.24,23.28,0.6573795537758546,high
24.48,23.28,0.6445931039624442,high
24.72,23.28,0.6311191953748119,high
24.96,23.28,0.6169839409299731,high
25.2,23.28,0.6022161982278132,high
25.44,23.28,0.5868478174966394,medium
25.68,23.28,0.5709138914474906,medium
25.92,23.28,0.5544529939213905,medium
26.16,23.28,0.5375073907478636,medium
26.4,23.28,0.5201232033190948,medium
26.64,23.28,0.5023505034509594,medium
26.88,23.28,0.4842433175641643,medium
27.12,23.28,0.46585951942050075,medium
27.36,23.28,0.4472605938077522,medium
27.6,23.28,0.42851125871933293,medium
27.84,23.28,0.4096789405427851,medium
28.08,23.28,0.3908331051485724,medium
28.32,23.28,0.37204445694282734,medium
28.56,23.28,0.35338402714407946,medium
28.8,23.28,0.3349221809186519,medium
29.04,23.28,0.2642784681587017,low
29.28,23.28,0.24999837180513226,low
29.52,23.28,0.23591478458208565,low
29.76,23.28,0.2220900312326796,low
30.0,23.28,0.20858174280717556,low
30.24,23.28,0.1954420487337578,low
30.48,23.28,0.18271694563736687,low
0.0,23.52,0.0,low
0.24,23.52,0.0,low
0.48,23.52,0.0,low
0.72,23.52,0.0,low
0.96,23.52,0.0,low
1.2,23.52,0.05668560669016892,low
1.44,23.52,0.06070761210650975,low
1.68,23.52,0.06493792275494448,low
1.92,23.52,0.06937655140476083,low
2.16,23.52,0.07402192715389669,low
2.4,23.52,0.07887076128122743,low
2.64,23.52,0.08391793261921299,low
2.88,23.52,0.08915639826655244,low
3.12,23.52,0.09457713531118223,low
3.36,23.52,0.100169118774239,low
3.6,23.52,0.10591934019229278,low
3.84,23.52,0.11181287012714419,low
4.08,23.52,0.11783296645510949,low
4.32,23.52,0.1239612285948363,low
4.56,23.52,0.1301777959659964,low
4.8,23.52,0.1364615870361586,low
5.04,23.52,0.14279057343169155,low
5.28,23.52,0.14914208188897313,low
5.52,23.52,0.1554931154272395,low
5.76,23.52,0.1618206841390545,low
6.0,23.52,0.16810213549474376,low
6.24,23.52,0.17431547408225614,low
6.48,23.52,0.18043966125139804,low
6.72,23.52,0.18645488615771294,low
6.96,23.52,0.19234280112656385,low
7.2,23.52,0.19808671597465816,low
7.44,23.52,0.2036717478103013,low
7.68,23.52,0.20908492475681772,low
7.92,23.52,0.21431524388509818,low
8.16,23.52,0.21935368529763574,low
8.4,23.52,0.2241931856983906,low
8.64,23.52,0.22882857585880503,low
8.88,23.52,0.233256487126694,low
9.12,23.52,0.23747523252345618,low
9.36,23.52,0.24148466805873897,low
9.6,23.52,0.24528603969788193,low
9.84,23.52,0.24888182099209005,low
10.08,23.52,0.25227554577245437,low
10.32,23.52,0.25547163956118163,low
10.56,23.52,0.2584752525027169,low
10.8,23.52,0.26129209568700845,low
11.04,23.52,0.26392828173340305,low
11.28,23.52,0.26639016941247945,low
11.52,23.52,0.2686842108660404,low
11.76,23.52,0.27081679857613145,low
12.0,23.52,0.27279410753754335,low
12.24,23.52,0.27462192599127916,low
12.48,23.52,0.27630546548658574,low
12.72,23.52,0.41543245266278916,medium
12.96,23.52,0.42746148786764004,medium
13.2,23.52,0.4398608784859387,medium
13.44,23.52,0.4526102368022908,medium
13.68,23.52,0.4656804238781789,medium
13.92,23.52,0.47903301498932305,medium
14.16,23.52,0.4926201046077806,medium
14.4,23.52,0.506384820400989,medium
14.64,23.52,0.520263055538027,medium
14.88,23.52,0.5341867323919074,medium
15.12,23.52,0.5480880440563103,medium
15.36,23.52,0.5619029628638561,medium
15.6,23.52,0.5755722685980535,medium
15.84,23.52,0.5890400583852551,medium
16.08,23.52,0.6022514118743403,high
16.32,23.52,0.6151508555850759,high
16.56,23.52,0.6276821236710113,high
16.8,23.52,0.6397888591615517,high
17.04,23.52,0.6514157187857285,high
17.28,23.52,0.6625095000707766,high
17.52,23.52,0.6730200983644651,high
17.76,23.52,0.6829012252256487,high
18.0,23.52,0.6921108829762511,high
18.24,23.52,0.7006116180302189,high
18.48,23.52,0.7083705861545834,high
18.72,23.52,0.7153594656881125,high
18.96,23.52,0.7215542542580453,high
19.2,23.52,0.7269349824526223,high
19.44,23.52,0.7314853749215333,high
19.68,23.52,0.7351924857994736,high
19.92,23.52,0.7380463313766761,high
20.16,23.52,0.7400395387459864,high
20.4,23.52,0.7411670249049697,high
20.64,23.52,0.7414257166429827,high
20.88,23.52,0.7408143176445057,high
21.12,23.52,0.7393331257226615,high
21.36,23.52,0.7369839000729989,high
21.6,23.52,0.7337697759965678,high
21.84,23.52,0.7296952227441567,high
22.08,23.52,0.7247660390066413,high
22.32,23.52,0.7189893801055827,high
22.56,23.52,0.7123738110658188,high
22.8,23.52,0.7049293803783452,high
23.04,23.52,0.6966677102529794,high
23.28,23.52,0.6876021003580266,high
23.52,23.52,0.6777476432794975,high
23.76,23.52,0.6671213510378624,high
24.0,23.52,0.6557422928199824,high
24.24,23.52,0.643631744481349,high
24.48,23.52,0.6308133502392321,high
24.72,23.52,0.6173132962352029,high
24.96,23.52,0.6031604942643509,high
25.2,23.52,0.5883867719730055,medium
25.44,23.52,0.5730270633092969,medium
25.68,23.52,0.557119590140656,medium
25.92,23.52,0.5407060229769785,medium
26.16,23.52,0.5238316059754657,medium
26.4,23.52,0.5065452292197615,medium
26.64,23.52,0.48889943004365394,medium
26.88,23.52,0.4709503052603445,medium
27.12,23.52,0.45275731783365925,medium
27.36,23.52,0.434382984928714,medium
27.6,23.52,0.4158924393757073,medium
27.84,23.52,0.3973528631451638,medium
28.08,23.52,0.37883279904355105,medium
28.32,23.52,0.360401354904285,medium
28.56,23.52,0.3421273223677086,medium
28.8,23.52,0.3240782391768657,medium
29.04,23.52,0.2534489710454555,low
29.28,23.52,0.2396536179860468,low
29.52,23.52,0.22606853181190448,low
29.76,23.52,0.21275177212600024,low
30.0,23.52,0.1997566565432344,low
30.24,23.52,0.18713106687033745,low
30.48,23.52,0.17491692297032752,low
0.0,23.76,0.0,low
0.24,23.76,0.0,low
0.48,23.76,0.0,low
0.72,23.76,0.0,low
0.96,23.76,0.0,low
1.2,23.76,0.057073089056649415,low
1.44,23.76,0.06112285055704814,low
1.68,23.76,0.06538199022921261,low
1.92,23.76,0.06985042159180022,low
2.16,23.76,0.07452645200099918,low
2.4,23.76,0.07940664818597988,low
2.64,23.76,0.08448572191095202,low
2.88,23.76,0.08975644166587031,low
3.12,23.76,0.09520957611787796,low
3.36,23.76,0.10083387456761816,low
3.6,23.76,0.10661608882614929,low
3.84,23.76,0.1125410397598505,low
4.08,23.76,0.11859173027009753,low
4.32,23.76,0.12474950473851718,low
4.56,23.76,0.13099425306247917,low
4.8,23.76,0.13730465543821746,low
5.04,23.76,0.14365846214586275,low
5.28,23.76,0.15003280088262583,low
5.52,23.76,0.15640450280171397,low
5.76,23.76,0.16275043745050968,low
6.0,23.76,0.16904784633703562,low
6.24,23.76,0.1752746649253044,low
6.48,23.76,0.18140982346181775,low
6.72,23.76,0.1874335181194272,low
6.96,23.76,0.19332744542665045,low
7.2,23.76,0.19907499471860413,low
7.44,23.76,0.20466139527250196,low
7.68,23.76,0.21007381674553224,low
7.92,23.76,0.2153014233939816,low
8.16,23.76,0.2203353842162834,low
8.4,23.76,0.22516884255110184,low
8.64,23.76,0.22979684972504685,low
8.88,23.76,0.23421626806214507,low
9.12,23.76,0.2384256489434753,low
9.36,23.76,0.24242509166586942,low
9.6,23.76,0.24621608863336214,low
9.84,23.76,0.2498013619722274,low
10.08,23.76,0.2531846960396613,low
10.32,23.76,0.25637076954291915,low
10.56,23.76,0.259364990135985,low
10.8,23.76,0.2621733334363399,low
11.04,23.76,0.2648021874075304,low
11.28,23.76,0.2672582019610592,low
11.52,23.76,0.2695481423867774,low
11.76,23.76,0.2716787437210607,low
12.0,23.76,0.27365656123800874,low
12.24,23.76,0.2754878096420166,low
12.48,23.76,0.277178179876336,low
12.72,23.76,0.41016064114105844,medium
12.96,23.76,0.4217267066932618,medium
13.2,23.76,0.4336524079707218,medium
13.44,23.76,0.4459205542766673,medium
13.68,23.76,0.4585053000639836,medium
13.92,23.76,0.4713711812047268,medium
14.16,23.76,0.48447225599499183,medium
14.4,23.76,0.4977518459625683,medium
14.64,23.76,0.5111439359862168,medium
14.88,23.76,0.5245775505013394,medium
15.12,23.76,0.5379839602499734,medium
15.36,23.76,0.5513031217207631,medium
15.6,23.76,0.5644845956225832,medium
15.84,23.76,0.5774829118657419,medium
16.08,23.76,0.5902520715512054,medium
16.32,23.76,0.6027427261907103,high
16.56,23.76,0.6149021307475273,high
16.8,23.76,0.6266755158784902,high
17.04,23.76,0.6380077946646547,high
17.28,23.76,0.6488450967678171,high
17.52,23.76,0.6591359769527745,high
17.76,23.76,0.6688322924929195,high
18.0,23.76,0.6778897897115815,high
18.24,23.76,0.686268447803057,high
18.48,23.76,0.6939326251398672,high
18.72,23.76,0.7008510485741175,high
18.96,23.76,0.7069966820174819,high
19.2,23.76,0.7123465069469741,high
19.44,23.76,0.7168812440979919,high
19.68,23.76,0.7205850421940548,high
19.92,23.76,0.7234451559965691,high
20.16,23.76,0.7254516322357185,high
20.4,23.76,0.7265970181816795,high
20.64,23.76,0.7268761038493544,high
20.88,23.76,0.7262857052270331,high
21.12,23.76,0.7248244926022805,high
21.36,23.76,0.7224928651345278,high
21.6,23.76,0.7192928703798683,high
21.84,23.76,0.7152281655701047,high
22.08,23.76,0.7103040161158993,high
22.32,23.76,0.7045273260406469,high
22.56,23.76,0.6979066948206087,high
22.8,23.76,0.6904524953378419,high
23.04,23.76,0.6821769682460858,high
23.28,23.76,0.67309432888365,high
23.52,23.76,0.6632208838041119,high
23.76,23.76,0.6525751548913968,high
24.0,23.76,0.6411780097388315,high
24.24,23.76,0.6290527973711526,high
24.48,23.76,0.6162254883637159,high
24.72,23.76,0.6027248178851023,high
24.96,23.76,0.5885824291221908,medium
25.2,23.76,0.5738330129609424,medium
25.44,23.76,0.5585144377787392,medium
25.68,23.76,0.5426678609154579,medium
25.92,23.76,0.5263378110621408,medium
26.16,23.76,0.5095722287295628,medium
26.4,23.76,0.4924224504616378,medium
26.64,23.76,0.47494312187014665,medium
26.88,23.76,0.45719202517692836,medium
27.12,23.76,0.4392298089611525,medium
27.36,23.76,0.4211196112985631,medium
27.6,23.76,0.4029265723636939,medium
27.84,23.76,0.3847172385895733,medium
28.08,23.76,0.3665588672232334,medium
28.32,23.76,0.3485186470301946,medium
28.56,23.76,0.3306628573633139,medium
28.8,23.76,0.3130559931944937,medium
29.04,23.76,0.24252855261564282,low
29.28,23.76,0.22923794644191814,low
29.52,23.76,0.21616892425046919,low
29.76,23.76,0.20337531627445554,low
30.0,23.76,0.19090621334810062,low
30.24,23.76,0.17880537949139408,low
30.48,23.76,0.16711082190344684,low
0.0,24.0,0.0,low
0.24,24.0,0.0,low
0.48,24.0,0.0,low
0.72,24.0,0.0,low
0.96,24.0,0.0,low
1.2,24.0,0.05739420957395372,low
1.44,24.0,0.06146694864702423,low
1.68,24.0,0.06574994695484693,low
1.92,24.0,0.07024303440212969,low
2.16,24.0,0.07494441602282201,low
2.4,24.0,0.07985053728280421,low
2.64,24.0,0.0849559700191879,low
2.88,24.0,0.0902533249861729,low
3.12,24.0,0.09573319678978863,low
3.36,24.0,0.1013841464818793,low
3.6,24.0,0.10719272622562673,low
3.84,24.0,0.11314354924258332,low
4.08,24.0,0.11921940673433656,low
4.32,24.0,0.12540143170002122,low
4.56,24.0,0.13166930763206694,low
4.8,24.0,0.13800151807890543,low
5.04,24.0,0.14437563114288493,low
5.28,24.0,0.1507686112674295,low
5.52,24.0,0.1571571492850861,low
5.76,24.0,0.16351800075286976,low
6.0,24.0,0.16982832216711438,low
6.24,24.0,0.17606599476120327,low
6.48,24.0,0.1822099262370255,low
6.72,24.0,0.18824032191334386,low
6.96,24.0,0.19413891830337615,low
7.2,24.0,0.1998891739445692,low
7.44,24.0,0.20547641426551214,low
7.68,24.0,0.2108879292556556,low
7.92,24.0,0.21611302458022222,low
8.16,24.0,0.22114302845217412,low
8.4,24.0,0.2259712579583003,low
8.64,24.0,0.2305929495896517,low
8.88,24.0,0.235005159428976,low
9.12,24.0,0.23920663880672718,low
9.36,24.0,0.24319769128068064,low
9.6,24.0,0.2469800165647241,low
9.84,24.0,0.25055654658040744,low
10.08,24.0,0.253931278182157,low
10.32,24.0,0.2571091063611751,low
10.56,24.0,0.26009566090193115,low
10.8,24.0,0.2628971485724227,low
11.04,24.0,0.26552020197904486,low
11.28,24.0,0.267971735186306,low
11.52,24.0,0.2702588050304559,low
11.76,24.0,0.2723884756276607,low
12.0,24.0,0.2743676816858014,low
12.24,24.0,0.27620308352187256,low
12.48,24.0,0.27790090256658534,low
12.72,24.0,0.2794667195990005,low
12.96,24.0,0.4158781451957616,medium
13.2,24.0,0.42732921026092774,medium
13.44,24.0,0.43911472538121005,medium
13.68,24.0,0.4512126307279947,medium
13.92,24.0,0.4635911220333194,medium
14.16,24.0,0.47620684650923883,medium
14.4,24.0,0.4890030330816994,medium
14.64,24.0,0.5019091599981069,medium
14.88,24.0,0.5148459184547272,medium
15.12,24.0,0.527738422505181,medium
15.36,24.0,0.5405306286859228,medium
15.6,24.0,0.5531861480942153,medium
15.84,24.0,0.5656754235361232,medium
16.08,24.0,0.5779640357512605,medium
16.32,24.0,0.5900091264204581,medium
16.56,24.0,0.6017609457773813,high
16.8,24.0,0.6131657331969655,high
17.04,24.0,0.6241683049759315,high
17.28,24.0,0.6347140131930105,high
17.52,24.0,0.6447501448640627,high
17.76,24.0,0.6542268912407324,high
18.0,24.0,0.6630979929552163,high
