name,category,lat,lon,height_m
Pylon 2527030333,POWER_PYLON,13.199236,80.083829,40.0
Pylon 2527030334,POWER_PYLON,13.199271,80.080811,40.0
Pylon 2527030335,POWER_PYLON,13.199415,80.094482,40.0
Pylon 2527030337,POWER_PYLON,13.199546,80.078130,40.0
Pylon 2527030338,POWER_PYLON,13.199666,80.093173,40.0
Pylon 2527030339,POWER_PYLON,13.199811,80.075429,40.0
Pylon 2527030340,POWER_PYLON,13.200063,80.059241,40.0
Pylon 2527030342,POWER_PYLON,13.200825,80.066802,40.0
Pylon 2527030344,POWER_PYLON,13.201134,80.057070,40.0
Pylon 2527030346,POWER_PYLON,13.201610,80.067040,40.0
Pylon 2527030347,POWER_PYLON,13.201804,80.095287,40.0
Pylon 2527030348,POWER_PYLON,13.202197,80.057073,40.0
Pylon 2527030350,POWER_PYLON,13.202197,80.094361,40.0
Pylon 2527030351,POWER_PYLON,13.202644,80.069508,40.0
Pylon 2527030359,POWER_PYLON,13.203335,80.054890,40.0
Pylon 2527030361,POWER_PYLON,13.204204,80.096099,40.0
Pylon 2527030362,POWER_PYLON,13.204371,80.096761,40.0
Pylon 2527030364,POWER_PYLON,13.204503,80.054751,40.0
Pylon 2527030367,POWER_PYLON,13.205018,80.095731,40.0
Pylon 2527030369,POWER_PYLON,13.205424,80.070595,40.0
Pylon 2527030371,POWER_PYLON,13.205690,80.000441,40.0
Pylon 2527030373,POWER_PYLON,13.205715,80.052564,40.0
Pylon 2527030377,POWER_PYLON,13.206186,80.004083,40.0
Pylon 2527030378,POWER_PYLON,13.206309,80.000531,40.0
Pylon 2527030380,POWER_PYLON,13.206687,80.007752,40.0
Pylon 2527030382,POWER_PYLON,13.206833,80.003948,40.0
Pylon 2527030385,POWER_PYLON,13.206990,80.052246,40.0
Pylon 2527030386,POWER_PYLON,13.207174,80.011429,40.0
Pylon 2527030388,POWER_PYLON,13.207363,80.007405,40.0
Pylon 2527030389,POWER_PYLON,13.207496,80.069477,40.0
Pylon 2527030391,POWER_PYLON,13.207646,80.015074,40.0
Pylon 2527030393,POWER_PYLON,13.207883,80.010858,40.0
Pylon 2527030397,POWER_PYLON,13.208125,80.018699,40.0
Pylon 2527030398,POWER_PYLON,13.208199,80.069532,40.0
Pylon 2527030400,POWER_PYLON,13.208414,80.014258,40.0
Pylon 2527030401,POWER_PYLON,13.208612,80.022412,40.0
Pylon 2527030402,POWER_PYLON,13.208946,80.017656,40.0
